brightness,contrast,edge_density,damage_proxy,cluster,person_count,total_objects
94.92180952380953,66.55439177455327,0.053450340136054424,0.40184134054685605,1,1,1
69.40795965041248,49.99773369040624,0.09322878379482154,0.38956640056025443,1,15,15
140.11682594135425,67.86482776114251,0.016687086498407253,0.34559422110068205,3,3,3
95.08769097222222,54.58355581408033,0.11858024691358025,0.39372963954286644,1,8,8
115.06642857142857,62.95901844224769,0.2543627450980392,0.47127234346546376,0,1,1
63.01469878410371,60.46166971817261,0.12013775561020831,0.4444253314080874,2,1,3
123.94466607660122,59.34621430513219,0.09416800772449307,0.37063580465246837,1,11,14
119.8657671009772,56.17319575445422,0.09820684039087949,0.365732263700036,1,3,4
86.49949937649617,57.19850788081525,0.23351355779470795,0.4680862511028616,0,9,13
72.28366699611557,54.50334841248564,0.049934493299928745,0.380479218635619,1,1,1
89.23218299514927,45.48593916250048,0.05215549634487941,0.3352023446340392,1,2,2
51.946958333333335,52.052783938500966,0.10001458333333334,0.4162586968986747,1,4,4
111.35749083719136,66.48795283417797,0.2085035686728395,0.4637596986679623,0,6,6
128.32742131803164,65.31076413012121,0.0756564075812902,0.37746792045913713,3,1,2
76.06005661596716,64.37550118798278,0.07240381202042544,0.42159660915335606,1,4,4
145.3190155011241,76.70604617302982,0.18535357672737865,0.4549859639832311,2,4,6
100.41210609786931,55.29078217457739,0.15489461465970994,0.4092972807214597,0,7,12
92.29215022346013,62.10956920172995,0.18836186887305098,0.45671262918365835,0,5,8
107.21679420665802,69.31471195183192,0.11844790315607437,0.43217605415194194,2,4,6
91.09802637123528,53.145123500040135,0.12214126462408348,0.39437526105311743,1,3,4
106.98501770386754,62.83549035387552,0.1883937267323849,0.44543367573035597,0,3,3
62.00991644965278,60.87199319495685,0.04380642361111111,0.4085890637745523,1,7,7
41.31870238095238,48.06365044676242,0.056470238095238094,0.39093103373397486,1,5,8
65.61551039888653,52.34042402985154,0.10000670061645671,0.40443501952124095,1,8,9
53.865769115442276,44.73998067864025,0.06633733133433284,0.3728702064361103,1,6,6
113.7303115066666,44.737180789316454,0.05543694672155963,0.31137892017970725,1,6,6
73.75422260802469,46.66248544340519,0.012662037037037038,0.33392519378771784,1,5,8
111.85814710817951,69.06008110990771,0.13212986193031717,0.4338109230886342,2,1,3
152.61104362101312,69.96229814556939,0.07528142589118199,0.37029709325258536,3,2,2
88.22075992160373,62.678578136997565,0.0983369615342882,0.4174369890020183,1,11,11
99.85486949512469,69.70747114364494,0.17659346024961675,0.4694688916409069,2,13,13
72.90013550757924,41.55128824381472,0.07223549226764661,0.34720987295046524,1,24,24
203.45031472911006,75.70862090569318,0.07003253439198369,0.33953980189484523,3,0,0
205.0962829478214,79.21368071815833,0.037545051102743414,0.33362013872177304,3,2,3
211.32228221460068,71.51069068906253,0.046647721705046545,0.30626940999272756,3,1,2
198.34492450071096,77.3962973444766,0.05226275691571872,0.3411462231772207,3,2,2
198.4317113505387,78.24339310077045,0.045031320471059885,0.3403167019820257,3,2,3
204.6124325835877,78.90159079297406,0.044051531284683684,0.33626982248896314,3,2,2
75.81867063492064,62.6102918862757,0.14400396825396825,0.45164736781126713,2,6,7
106.57286265432099,58.737301520867966,0.16424189814814816,0.41987111933572585,0,5,6
118.38665008880994,72.04385410142197,0.031484902309058614,0.3874780384756914,3,5,5
75.02790095255159,48.51255783137941,0.015299799934306788,0.3403144589089603,1,2,2
