image_path,brightness,contrast,edge_density,darkness,damage_proxy,cluster,person_count,total_objects
output_photos/images\img_0233.jpg,109.91224303505062,59.60280994516785,0.17336227051295186,145.0877569649494,0.4242354887380466,0,0,0
output_photos/images\img_0234.jpg,124.75178606358106,70.71355818985302,0.17246341713317,130.24821393641895,0.4475066339101982,2,0,0
output_photos/images\img_0235.jpg,107.28131838905774,61.97673975209025,0.061580547112462004,147.71868161094227,0.3788428774066739,1,0,2
output_photos/images\img_0236.jpg,136.99103214285714,64.11738705802793,0.16895357142857143,118.00896785714286,0.4119680007756671,0,0,0
output_photos/images\img_0237.jpg,120.39879867986798,62.14532392099585,0.20036303630363037,134.60120132013202,0.4365271690466742,0,0,0
output_photos/images\img_0238.jpg,155.53313292980434,47.23839606442342,0.08116853290326533,99.46686707019566,0.2935850239932596,3,0,0
output_photos/images\img_0239.jpg,99.98144166666667,64.55627058818477,0.13372916666666668,155.01855833333332,0.4304814137119535,2,1,1
output_photos/images\img_0240.jpg,75.86531195934256,58.001014477251644,0.07329801038062284,179.13468804065744,0.40064828589370893,1,0,1
output_photos/images\img_0241.jpg,173.52572421652422,88.62604301912417,0.07092763532763532,81.47427578347578,0.4117215685211048,3,0,3
output_photos/images\img_0242.jpg,104.83277601318939,55.497681811762305,0.18050186756583053,150.1672239868106,0.41866363518700345,0,0,0
output_photos/images\img_0243.jpg,97.4590126641651,65.15198200410093,0.1559779549718574,157.5409873358349,0.4459832230070598,2,0,1
